WMO Region;Country;Station;Latitude;Longitude;Elevation;WMO Index
Europe;Russian Federation;PUGACEV;52.0333333333;48.8333333333;36.78;0-20000-0-34098
Europe;Poland;SIEDLCE;52.1811111111;22.2447222222;151.9;0-20000-0-12385
Europe;Romania;ZIMNICEA;43.661515743;25.3536153412;33.63;0-20000-0-15498
Europe;Greece;KOS (AIRPORT);36.8004;27.0913;125.66;0-20000-0-16742
Europe;Russian Federation;OBOJAN';51.2;36.3166666667;190.47;0-20000-0-34109
Europe;Russian Federation;VELIZH;55.6166666667;31.1833333333;165;0-20000-0-26578
Europe;Russian Federation;BOGORODITSKOE-FENINO;51.1666666667;37.35;223;0-20000-0-34110
Europe;Syrian Arab Republic;LATTAKIA;35.5333333333;35.7666666667;7;0-20000-0-40022
Europe;Spain;BARCELONA/AEROPUERTO;41.2927777778;2.07;4;0-20000-0-08181
Europe;Russian Federation;RTISHCHEVO;52.25;43.7833333333;211.3;0-20000-0-34056
Europe;Georgia;GORI;41.9972222222;44.1138888889;609;0-20000-0-37531
Europe;Austria;RAUCHENWARTH BEI SCHWECHAT;48.0738888889;16.5361111111;205;0-20000-0-11038
Europe;Romania;CEAHLAU TOACA;46.9775099973;25.9499399749;1897;0-20000-0-15108
Europe;Greece;MILOS;36.7386;24.4293;166.85;0-20000-0-16738
Europe;Ukraine;KRYMSKA;45.0463888889;34.5988888889;204.6;0-20000-0-33966
Europe;Finland;SAARISELKA KAUNISPAA;68.4338888889;27.4441666667;437;0-20000-0-02817
Europe;United Kingdom (the);BALLYPATRICK FOREST;55.1805555556;-6.1547222222;156;0-20000-0-03916
Europe;Iceland;STRANDHOFN;65.9;-14.65;20;0-20000-0-04087
Europe;Austria;SCHMITTENHOEHE;47.3286111111;12.7380555556;1955.6;0-20000-0-11340
Europe;Romania;ADAMCLISI;44.0882700719;27.965626028;158;0-20000-0-15479
Europe;Ukraine;FEODOSIIA;45.0333333333;35.3833333333;22;0-20000-0-33976
Europe;Russian Federation;DERBENT;42.0666666667;48.3;-18.7;0-20000-0-37470
Europe;Denmark;BORNHOLMS LUFTHAVN;55.0677777778;14.7494444444;15.85;0-20000-0-06190
Europe;Spain;CAP DE VAQUEIRA;42.6919444444;0.9738888889;2467;0-20000-0-08936
Europe;Lithuania;N. AKMENE;56.25;22.7308333333;null;0-20000-0-26504
Europe;Norway;TROMSO/LANGNES;69.6766666667;18.9130555556;8;0-20000-0-01025
Europe;Sweden;MORA;60.9608333333;14.5072222222;195.74;0-20000-0-02441
Europe;Sweden;LANDSORT;58.7436111111;17.8719444444;18.2;0-20000-0-02567
Europe;Switzerland;BERN / ZOLLIKOFEN;46.9908333333;7.4638888889;552.84;0-20000-0-06631
Europe;Poland;KOLO;52.2002777778;18.6613888889;115.4;0-20000-0-12345
Europe;Romania;BOROD;46.9936527094;22.5902241962;333;0-20000-0-15095
Europe;Greece;KALAMATA (AIRPORT);37.0692;22.0226;7.92;0-20000-0-16726
Europe;Russian Federation;PONYRI;52.3166666667;36.3;274.12;0-20000-0-34003
Europe;Switzerland;MOSEN;47.2438888889;8.2327777778;453.04;0-20000-0-06644
Europe;Austria;KALWANG;47.4213888889;14.7597222222;743.6;0-20000-0-11362
Europe;Azerbaijan;KHINALIG;41.1833333333;48.1333333333;2301;0-20000-0-37676
Europe;Norway;SALTDAL-NORDNES;66.9372222222;15.3155555556;37;0-20000-0-01169
Europe;Finland;HANKO TULLINIEMI;59.8086111111;22.9158333333;11;0-20000-0-02746
Europe;United Kingdom (the);PERSHORE;52.1483333333;-2.0411111111;35;0-20000-0-03529
Europe;Bulgaria;PLEVEN;43.4;24.6;156;0-20000-0-15528
Europe;Azerbaijan;KHALTAN;41;48.7;1104;0-20000-0-37677
Europe;Syrian Arab Republic;DARA'A;32.6;36.1;543;0-20000-0-40095
Europe;Russian Federation;ELAN';50.95;43.7333333333;131.64;0-20000-0-34253
Europe;Armenia;AMASIA;40.9497222222;43.78;null;0-20000-0-37682
Europe;Lebanon;BEYROUTH (AEROPORT);33.8166666667;35.4833333333;29;0-20000-0-40100
Europe;Netherlands;DE KOOIJ VK;52.9269444444;4.7811111111;1.22;0-20000-0-06235
Europe;Austria;SAALBACH;47.3877777778;12.6483333333;974.6;0-20000-0-11366
Europe;Finland;JOMALA JOMALABY;60.1783333333;19.9863888889;11;0-20000-0-02741
Europe;United Kingdom (the);TRAWSGOED;52.3441666667;-3.9480555556;63;0-20000-0-03503
Europe;Netherlands;F16-A;54.1166666667;4.0122222222;43.4;0-20000-0-06206
Europe;France;SAINT-YAN;46.4083333333;4.0163888889;243;0-20000-0-07379
Europe;Germany;BAD MARIENBERG;50.6619444444;7.9602777778;546.25;0-20000-0-10526
Europe;Romania;NEGRESTI;46.8380987092;27.4421455598;133;0-20000-0-15113
Europe;Germany;UFS TW EMS;54.165071;6.346049;0;0-20000-0-10004
Europe;Austria;RIED IM INNKREIS;48.2172222222;13.475;427.2;0-20000-0-11053
Europe;Italy;L'AQUILA;42.3755555556;13.3272222222;668;0-20000-0-16226
Europe;Syrian Arab Republic;HAMA;35.1166666667;36.75;301;0-20000-0-40030
Europe;Finland;KEMIONSAARI VANO;59.8694444444;22.1933333333;8;0-20000-0-02743
Europe;Finland;TAMPERE SIILINKARI;61.5175;23.7536111111;98;0-20000-0-02943
Europe;United Kingdom (the);DYCE;57.205;-2.2052777778;65.5;0-20000-0-03091
Europe;Spain;NAVACERRADA, PUERTO;40.7930555556;-4.0105555556;1894;0-20000-0-08215
Europe;Germany;UFS DEUTSCHE BUCHT;54.179583;7.458717;0;0-20000-0-10007
Europe;Bulgaria;VIDIN;43.9833333333;22.85;31;0-20000-0-15502
Europe;Spain;COLMENAR VIEJO/FAMET;40.6961111111;-3.765;1004;0-20000-0-08219
Europe;Lithuania;KAUNAS (26629-0);54.8838888889;23.8358333333;76.07;0-20000-0-26629
Europe;Azerbaijan;AGSTAPHA AIRPORT;41.1333333333;45.4166666667;331;0-20000-0-37639
Europe;Syrian Arab Republic;TARTOUS;34.8833333333;35.8833333333;3;0-20000-0-40050
Europe;Norway;TORSVAG LH;70.2455555556;19.5002777778;21;0-20000-0-01033
Europe;Finland;TAMPERE-PIRKKALA AIRPORT;61.4202777778;23.6175;122;0-20000-0-02944
Europe;Switzerland;NALUNS / SCHLIVERA;46.8172222222;10.2613888889;2400;0-20000-0-06799
Europe;Syrian Arab Republic;PALMYRA;34.55;38.3;408;0-20000-0-40061
Europe;Austria;KREMS;48.4183333333;15.6213888889;203.1;0-20000-0-11070
Europe;Italy;TERMOLI;42.0041666667;14.9963888889;16;0-20000-0-16232
Europe;Russian Federation;LISKI;51;39.5;113.67;0-20000-0-34231
Europe;Germany;KIEL-HOLTENAU;54.3761111111;10.1433333333;null;0-20000-0-10046
Europe;Sweden;RISTRASK;64.7344444444;17.4033333333;575;0-20000-0-02256
Europe;Finland;SOMERO SALKOLA;60.6466666667;23.8058333333;143;0-20000-0-02949
Europe;Russian Federation;KAMYSIN;50.0833333333;45.3666666667;120.63;0-20000-0-34363
Europe;Norway;NARVIK AP;68.4397222222;17.3886111111;28.95;0-20000-0-01193
Europe;Switzerland;GERSAU;46.9961111111;8.5233333333;521;0-20000-0-06653
Europe;Poland;SNIEZKA;50.7361111111;15.7394444444;1603.56;0-20000-0-12510
Europe;Albania;TIRANA;41.3333333333;19.7833333333;89;0-20000-0-13615
Europe;Azerbaijan;GANDJA;40.7166666667;46.4166666667;309;0-20000-0-37735
Europe;Switzerland;ENGELBERG;46.8219444444;8.4105555556;1035.66;0-20000-0-06655
Europe;Germany;FICHTELBERG;50.4294444444;12.9552777778;1213;0-20000-0-10578
Europe;Poland;KLODZKO;50.4369444444;16.6141666667;356.03;0-20000-0-12520
Europe;Belarus;MINSK;53.9286111111;27.6352777778;null;0-20000-0-26850
Europe;Bulgaria;VARNA;43.2;27.95;40;0-20000-0-15552
Europe;Turkey;ADANA/INCIRLIK;37;35.4166666667;73;0-20000-0-17350
Europe;Armenia;IDJEVAN;40.8719444444;45.1461111111;null;0-20000-0-37711
Europe;Russian Federation;FROLOVO;49.8;43.6666666667;117.9;0-20000-0-34356
Europe;Germany;CARLSFELD;50.4311111111;12.6113888889;897;0-20000-0-10574
Europe;Poland;JELENIA GORA;50.9002777778;15.7888888889;342.29;0-20000-0-12500
Europe;Albania;DURRES;41.3;19.45;15;0-20000-0-13611
Europe;Romania;STEI;46.5280068183;22.4664942118;278;0-20000-0-15160
Europe;Norway;SANDANE;61.7877777778;6.1855555556;51;0-20000-0-01318
Europe;Finland;TURKU RAJAKARI;60.3777777778;22.0963888889;4;0-20000-0-02747
Europe;Iceland;DYNJANDIHEIDI;65.7;-23.0833333333;615;0-20000-0-04115
Europe;Spain;MADRID/TORREJON;40.4833333333;-3.4436111111;607;0-20000-0-08227
Europe;Bulgaria;SVICHTOV;43.6166666667;25.35;24;0-20000-0-15533
Europe;Lithuania;KYBARTAI;54.6497222222;22.7997222222;57.74;0-20000-0-26713
Europe;Russian Federation;DANILOVKA;50.3666666667;44.1166666667;100.59;0-20000-0-34267
Europe;Spain;TORREJON DE VELASCO;40.1758333333;-3.7136111111;704;0-20000-0-08228
Europe;Austria;WAIDHOFEN/YBBS;47.9577777778;14.7844444444;365.1;0-20000-0-11368
Europe;Bulgaria;ROUSSE;43.85;25.95;37;0-20000-0-15535
Europe;Armenia;HANKAVAN;40.6336111111;44.4841666667;null;0-20000-0-37698
Europe;Sweden;OSTERGARNSHOLM;57.4413888889;18.9844444444;5;0-20000-0-02598
Europe;Iceland;THINGMANNAHEIDI;65.6333333333;-22.8;298;0-20000-0-04119
Europe;Greenland;SUMMIT-US;72.5794444444;-38.5052777778;3198;0-20000-0-04418
Europe;France;ST-ETIENNE BOUTHEON;45.5330555556;4.2933333333;404;0-20000-0-07475
Europe;Romania;BUCIN;46.649005211;25.2965138284;1282;0-20000-0-15148
Europe;Italy;LATINA (16243-0);41.5458333333;12.9097222222;25;0-20000-0-16243
Europe;Israel;SDE-DOV (TEL-AVIV);32.1;34.7833333333;null;0-20000-0-40176
Europe;Poland;TARNOW;50.03;20.9844444444;209.09;0-20000-0-12575
Europe;Russian Federation;TRUBCHEVSK;52.5833333333;33.7666666667;177.34;0-20000-0-26997
Europe;Armenia;ASHTARAK;40.2897222222;44.3502777778;null;0-20000-0-37785
Europe;Norway;ALTA LUFTHAVN;69.9775;23.3580555556;3;0-20000-0-01049
Europe;Finland;YLIVIESKA AIRFIELD;64.0502777778;24.7247222222;76;0-20000-0-02755
Europe;Finland;SODANKYLA ARCTIC RESEARCH CENTRE;67.3666666667;26.6288888889;179;0-20000-0-02836
Europe;Iceland;KOLKA (4149-0);65.4;-19.7166666667;504;0-20000-0-04149
Europe;Switzerland;ZUERICH / AFFOLTERN;47.4277777778;8.5177777778;443.53;0-20000-0-06664
Europe;Spain;MALLORCA-SON BONET;39.6058333333;2.7066666667;41;0-20000-0-08302
Europe;Italy;CASERTA;41.0708333333;14.3236111111;61;0-20000-0-16288
Europe;Netherlands;HOOGEVEEN AWS;52.7488888889;6.5730555556;15.82;0-20000-0-06279
Europe;France;AURILLAC;44.8986111111;2.4211111111;639;0-20000-0-07549
Europe;Spain;PALMA DE MALLORCA/SON SAN JUAN;39.5608333333;2.7366666667;8;0-20000-0-08306
Europe;Italy;NAPOLI/CAPODICHINO;40.8844444444;14.2908333333;90;0-20000-0-16289
Europe;Norway;HASVIK AP;70.4861111111;22.1461111111;6.4;0-20000-0-01044
Europe;Iceland;GRUNDARTANGI;64.35;-21.7833333333;4;0-20000-0-04126
Europe;Greenland;NEEM;77.5022222222;-50.8744444444;2449;0-20000-0-04436
Europe;Netherlands;HOUTRIBDIJK WP;52.6480555556;5.4005555556;7.25;0-20000-0-06258
Europe;Spain;SIERRA DE FUENTES;39.4288888889;-6.2852777778;652;0-20000-0-08262
Europe;Switzerland;GISWIL;46.8494444444;8.1902777778;471;0-20000-0-06657
Europe;Romania;ODORHEIUL SECUIESC;46.2967714772;25.2917621358;523;0-20000-0-15168
Europe;Ukraine;SVATOVE;49.4166666667;38.1666666667;86;0-20000-0-34421
Europe;Sweden;KIRUNA, SOL;67.8405555556;20.4105555556;424;0-20000-0-02045
Europe;Sweden;ANGELHOLM-BARKAKRA;56.2977777778;12.8441666667;18;0-20000-0-02607
Europe;Netherlands;STAVOREN AWS;52.8966666667;5.3833333333;-1.3;0-20000-0-06267
Europe;Romania;MIERCUREA CIUC;46.3713166568;25.7726166755;661;0-20000-0-15170
Europe;Bulgaria;CHERNI VRAH (TOP/SOMMET);42.5833333333;23.2666666667;2286;0-20000-0-15613
Europe;Belarus;SLAVGOROD (26878-0);53.4511111111;31.0036111111;null;0-20000-0-26878
Europe;Azerbaijan;ALTIAGACH;40.8666666667;48.9333333333;1099;0-20000-0-37753
Europe;Bulgaria;SOFIA (OBSERV.);42.65;23.3833333333;595;0-20000-0-15614
Europe;Russian Federation;MILLEROVO;48.9333333333;40.3833333333;153.04;0-20000-0-34438
Europe;Norway;EIK HOVE;58.5005555556;6.5005555556;65;0-20000-0-01425
Europe;Sweden;RYNGE;55.4741666667;13.6683333333;50;0-20000-0-02609
Europe;Finland;KOUVOLA UTTI LENTOPORTINTIE;60.8905555556;26.9413888889;99;0-20000-0-02956
Europe;Germany;TRIER-PETRISBERG;49.7477777778;6.6583333333;265;0-20000-0-10609
Europe;Austria;SEIBERSDORF;47.9763888889;16.505;185;0-20000-0-11387
Europe;Poland;KATOWICE;50.2405555556;19.0327777778;278.22;0-20000-0-12560
Europe;Slovenia;VOGEL;46.2635473161;13.8408914626;1535;0-20000-0-14006
Europe;Armenia;APARAN JRAMBAR;40.95;43.7797222222;null;0-20000-0-37770
Europe;France;AGEN;44.1722222222;0.5947222222;62;0-20000-0-07524
Europe;Germany;ELPERSBUETTEL;54.0691666667;9.0105555556;3;0-20000-0-10130
Europe;Sweden;NEDRE SOPPERO;68.0438888889;21.755;360;0-20000-0-02054
Europe;Finland;HAMEENLINNA KATINEN;60.9991666667;24.4916666667;87;0-20000-0-02754
Europe;France;BERGERAC;44.8230555556;0.5241666667;52;0-20000-0-07530
Europe;Jordan;WADI DHULAIL;32.15;36.2833333333;null;0-20000-0-40267
Europe;Russian Federation;KEM';64.95;34.65;8;0-20001-0-22522
Europe;Sweden;SVENSKA HOGARNA, SOL;59.4422222222;19.5019444444;10;0-20000-0-02492
Europe;Iceland;HVANNEY;64.2319;-15.20025;4;0-20000-0-04180
Europe;Netherlands;HOEK VAN HOLLAND AWS;51.9911111111;4.1216666667;11.86;0-20000-0-06330
Europe;Spain;MURCIA/AL CANTARILLA;37.9577777778;-1.2286111111;75;0-20000-0-08429
Europe;Italy;MONTE SCURO;39.3305555556;16.3963888889;1669;0-20000-0-16344
Europe;Russian Federation;GORODOVIKOVSK;46.0666666667;41.9666666667;86.71;0-20000-0-34845
Europe;Azerbaijan;AGDAM;39.9833333333;46.75;250;0-20000-0-37893
Europe;France;MOMUY RADAR;43.6244444444;-0.6094444444;126;0-20000-0-07606
Europe;Romania;LACAUTI;45.8239179572;26.3755541583;1776;0-20000-0-15262
Europe;Italy;AVIANO (16037-0);46.0302777778;12.5991666667;113;0-20000-0-16037
Europe;Norway;SOGNDAL AP;61.1580555556;7.1413888889;498.04;0-20000-0-01347
Europe;Netherlands;WOENSDRECHT;51.4477777778;4.3419444444;19.2;0-20000-0-06340
Europe;Russian Federation;VOLOGDA (27038-0);59.3183333333;39.9255555556;124.71;0-20000-0-27038
Europe;Finland;PELLO CENTRE;66.7727777778;23.9630555556;85;0-20000-0-02844
Europe;Switzerland;LEIBSTADT;47.5972222222;8.1883333333;341.08;0-20000-0-06666
Europe;France;SALLES LA SOURCE;44.4102777778;2.4825;582;0-20000-0-07552
Europe;Switzerland;QUINTEN;47.1286111111;9.2161111111;419;0-20000-0-06687
Europe;Romania;TECUCI;45.8415702599;27.4090147093;60;0-20000-0-15265
Europe;Belarus;GOMEL (33041-1);52.4019444444;30.9630555556;null;0-20001-0-33041
Europe;Germany;KLEINER FELDBERG/TAUNUS;50.2216666667;8.4469444444;825.6;0-20000-0-10635
Europe;Norway;BULKEN;60.6455555556;6.2219444444;328;0-20000-0-01336
Europe;Ireland;BELMULLET;54.2275;-10.0069444444;8.5;0-20000-0-03976
Europe;Switzerland;CHAUMONT / BOSSET;47.0494444444;6.9791666667;1135.85;0-20000-0-06902
Europe;Germany;FRANKFURT/MAIN;50.025911;8.521294;99.7;0-20000-0-10637
Europe;Bulgaria;BURGAS;42.5;27.4833333333;27;0-20000-0-15655
Europe;Ukraine;KYRYLIVKA;47.3333333333;36.3333333333;221;0-20000-0-34609
Europe;Jordan;SHOUBAK;30.5166666667;35.5333333333;null;0-20000-0-40300
Europe;Germany;DOERNICK;54.1652777778;10.3516666667;26.3;0-20000-0-10150
Europe;Czech Republic;PLZEN-MIKULKA;49.7647222222;13.3788888889;359.8;0-20000-0-11450
Europe;Norway;CUOVDDATMOHKKI;69.3669444444;24.4330555556;286;0-20000-0-01057
Europe;Sweden;LJUNGBY;56.8527777778;13.8822222222;148.47;0-20000-0-02622
Europe;Switzerland;DUEBENDORF / GIESSEN;47.4027777778;8.6136111111;432.2;0-20000-0-06904
Europe;Germany;OFFENBACH-WETTERPARK;50.090012;8.786189;118.5;0-20000-0-10641
Europe;Czech Republic;CHURANOV;49.0683333333;13.6152777778;1117.8;0-20000-0-11457
Europe;Russian Federation;VOHMA;58.9333333333;46.7666666667;159;0-20000-0-27176
Europe;Netherlands;CADZAND WP;51.38;3.3791666667;null;0-20000-0-06308
Europe;Germany;NEUHUETTEN-SPESSART;50.0083333333;9.4238888889;339.5;0-20000-0-10646
Europe;Slovenia;MARIBOR/SLIVNICA;46.4796825628;15.6820504761;264;0-20000-0-14026
Europe;Romania;BARAOLT;46.0807711649;25.59584994;508;0-20000-0-15215
Europe;Turkey;SABIHA GOKCEN;40.8833333333;29.3;95;0-20000-0-17063
Europe;Finland;SALLA KK MYLLYTIE;66.8341666667;28.6741666667;215;0-20000-0-02849
Europe;Azerbaijan;KURDAMIR;40.3333333333;48.1666666667;2;0-20000-0-37844
Europe;Russian Federation;POSHEHON'E;58.4833333333;39.1333333333;117.02;0-20000-0-27223
Europe;Spain;IBIZA/ES CODOLA;38.8763888889;1.3844444444;6;0-20000-0-08373
Europe;Czech Republic;USTI NAD LABEM;50.6833333333;14.0411111111;375.39;0-20000-0-11502
Europe;Kazakhstan;NOVYJ USHTOGAN;47.9;48.8;null;0-20000-0-34691
Europe;Norway;FET I EIDFJORD;60.4083333333;7.2797222222;735;0-20000-0-01340
Europe;Sweden;VISBY, SOL;57.6727777778;18.3447222222;49;0-20000-0-02091
Europe;Finland;KUUSAMO RUKA TALVIJARVI;66.1713888889;29.1363888889;305;0-20000-0-02760
Europe;Switzerland;RIGI / SEEBODENALP;47.0675;8.4633333333;1031.65;0-20000-0-06908
Europe;Turkey;CENGIZTOPEL;40.85;29.9;54;0-20000-0-17068
Europe;Turkey;ADAPAZARI;40.7833333333;30.4166666667;30;0-20000-0-17069
Europe;Russian Federation;TAGANROG;47.2;38.9;30.14;0-20000-0-34720
Europe;Iceland;JOKULHEIMAR;64.3166666667;-18.2166666667;726;0-20000-0-04166
Europe;Switzerland;UETLIBERG;47.3513888889;8.4902777778;854;0-20000-0-06677
Europe;Romania;SFANTU GHEORGHE COVASNA;45.8715590207;25.8021202334;523;0-20000-0-15238
Europe;Sweden;BERGA;59.0677777778;18.1088888889;4.3;0-20000-0-02489
Europe;Italy;OTRANTO;40.1108333333;18.5122222222;79;0-20000-0-16334
Europe;Germany;GREIFSWALD;54.0977777778;13.4075;2;0-20000-0-10184
Europe;Italy;BONIFATI (16336-0);39.5847222222;15.8908333333;484;0-20000-0-16336
Europe;Norway;JAN MAYEN (1001-1);70.9397222222;-8.6677777778;9;0-20001-0-01001
Europe;Norway;ORLAND III (1241-1);63.7055555556;9.6116666667;10;0-20001-0-01241
Europe;Norway;STAVANGER/SOLA (1415-1);58.8741666667;5.665;37;0-20001-0-01415
Europe;Russian Federation;KANEVSKAJA;46.0666666667;38.9666666667;16.85;0-20000-0-34825
Europe;Norway;MIDTSTOVA;60.6569444444;7.2769444444;1162;0-20000-0-01346
Europe;Norway;BLASJO;59.3427777778;6.8733333333;1105;0-20000-0-01440
Europe;Germany;LINDENBERG (10393-1);52.2166666667;14.1166666667;112;0-20001-0-10393
Europe;Turkey;RADAR Gaziantep;37.1372222222;37.1372222222;1456;
Europe;Sweden;RADAR Kiruna / 2032;67.71;20.6219444444;646;0-20000-0-2032
Europe;Finland;RADAR Kumpula;60.2044444444;24.9630555556;25;
Europe;Italy;RADAR Monte Crocione;43.9561111111;10.6072222222;1026;
Europe;Italy;RADAR Monte Midia;42.0577777778;13.1772222222;1710;
Europe;Ukraine;RADAR Mrl-2;48.9833333333;30.7833333333;10;
Europe;Norway;RADAR Noosl;59.8563888889;10.3786111111;459;0-20000-0-01499
Europe;Ireland;RADAR Shannon;52.7094444444;-8.92;14;0-20000-0-3962
Europe;Serbia;RADAR Uzice;43.8869444444;19.8463888889;832;
Europe;Moldova (the Republic of);RADAR XChadir-Lunga, MRL-5;46.0311111111;28.8202777778;155;
Europe;Ukraine;RADAR Zolotoe pole, MRL-5;45.1172222222;35.0036111111;34;
Europe;Spain;RADAR 8019;43.4636111111;-6.3005555556;923;0-20000-0-8019
Europe;Spain;RADAR 8228;40.1769444444;-3.7125;704;0-20000-0-8228
Europe;Serbia;RADAR Bajsa;45.7861111111;19.6011111111;105;
Europe;Czech Republic;RADAR Brdy-Praha;49.6577777778;13.8177777778;916;0-20000-0-11480
Europe;Israel;Ashqelon Port;31.6394;34.5215;5;0-376-0-665
Europe;Israel;Lahav;31.3812;34.8729;460;0-376-0-567
Europe;Israel;Sede Boqer;30.8702;34.795;475;0-376-0-674
Europe;Israel;Eshhar;32.8844;35.3015;370;0-376-0-614
Europe;Israel;Zova;31.7878;35.1258;710;0-376-0-656
Europe;Israel;Yotvata;29.8851;35.0771;70;0-376-0-594
Europe;Israel;Gat;31.6003;34.7913;140;0-376-0-559
Europe;Germany;Ziegendorf (WP);53.310992;11.837216;57.6;0-20000-0-10266
Europe;Israel;Bet Zayda;32.88;35.6504;-200;0-376-0-516
Europe;Israel;Kefar Giladi;33.2404;35.5696;365;0-376-0-603
Europe;Israel;Zemah;32.7024;35.5839;-200;0-376-0-621
Europe;Cyprus;Larnaka (Rizoelia);34.93654;33.56654;null;17608
Europe;Austria;Stephansplatz;48.2166671753;16.3833332062;171;0-20008-0-STP
Europe;Germany;Neuglobsow;53.1427764893;13.0333337784;62;0-20008-0-NGL
Europe;Germany;Westerland;54.9333343506;8.3166666031;12;0-20008-0-WES
Europe;Italy;Sestola;44.2166671753;10.7666664124;1030;0-20008-0-SES
Europe;United Kingdom (the);Bracknell;51.3800010681;-0.7799999714;70;0-20008-0-BRK
Europe;Finland;Jokioinen;60.8199996948;23.5;106;0-20008-0-JOK
Europe;Belarus;Minsk;53.8330574036;27.4688892365;222;0-20008-0-MAS
Europe;France;Biscarrosse / SMS;44.3781013489;-1.2310999632;167;0-20008-0-BIS
Europe;Finland;Sodankylä;67.3638000488;26.630399704;180;0-20008-0-SDK
Europe;Russian Federation;Volgograd;48.5833320618;45.7166671753;60;0-20008-0-VGG
Europe;Sweden;Luleå;65.5439987183;22.111000061;32;0-20008-0-LUL
Europe;Spain;Viznar;37.237222;-3.534167;1230;0-20008-0-VIZ
Europe;Sweden;Arup;55.75;13.6666669846;157;0-20008-0-ARU
Europe;Italy;Verona;45.3833351135;10.8666667938;67;0-20008-0-VER
Europe;Greece;Zografou Athens;37.97691;23.78363;212;0-20008-0-ATZ
Europe;Italy;Vigna di Valle;42.0833320618;12.5166664124;262;0-20008-0-VDV
Europe;Belgium;Vezin;50.5;4.9833331108;160;0-20008-0-VEZ
Europe;Spain;Campisàbalos;41.274167;-3.1425;1360;0-20008-0-CPM
Europe;Slovakia;Stara Lesna;49.1528015137;20.2910995483;808;0-20008-0-STL
Europe;Spain;Montsec;42.051335;0.729564;1571;0-20008-0-MSA
Europe;Denmark;Sondrestrom;66.9860610962;-50.9456291199;150;0-20008-0-SST
Europe;Spain;Barcarrota;38.47297;-6.923522;393;0-20008-0-BAR
Europe;Germany;Ueckermünde;53.75;14.0666704178;1;0-20008-0-DUK
Europe;Latvia;Rucava;56.162;21.1732;18;0-20008-0-RCV
Europe;United Kingdom (the);Manchester;53.4700012207;-2.2300000191;76;0-20008-0-MCR
Europe;Switzerland;Chaumont;47.0497207642;6.9794445038;1137;0-20008-0-CMT
Europe;Germany;Leipzig;51.3525;12.4346;90;0-20008-0-LEI
Europe;Finland;Matorova;68;24.2397212982;340;0-20008-0-MAT
Europe;Russian Federation;Danki;54.9000015259;37.7999992371;140;0-20008-0-DAK
Europe;Russian Federation;Kislovodsk;43.7299995422;42.6599998474;2070;0-20008-0-KSL
Europe;Georgia;Tbilisi;41.6833343506;44.9500007629;490;0-20008-0-TBI
Europe;Switzerland;Sion;46.2202758789;7.3419442177;483;0-20008-0-SON
Europe;Russian Federation;Samara;53.25;50.4500007629;139;0-20008-0-KSM
Europe;Greece;Aliartos;38.3666648865;23.0833339691;110;0-20008-0-ATS
Europe;Italy;Plateau Rosa;45.9353408813;7.7073101997;3480;0-20008-0-PRS
Europe;Iceland;Irafoss;64.0833358765;-21.0166664124;65;0-20008-0-IRF
Europe;Sweden;Sjöängen;58.7524986267;14.3005552292;128;0-20008-0-SJO
Europe;Netherlands;Eibergen;52.0833320618;6.5666666031;20;0-20008-0-EIB
Europe;Norway;Birkenes;58.3800010681;8.25;190;0-20008-0-BIR
Europe;United Kingdom (the);Lough Navar;54.4300003052;-7.9000000954;130;0-20008-0-LNR
Europe;Italy;S. Pietro Capofiume;44.6500015259;11.6199998856;11;0-20008-0-SPC
Europe;Portugal;Penhas Douradas;40.4166679382;-7.5500001907;1380;0-20008-0-PEN
Europe;Denmark;Keldsnor;54.7333335876;10.7333335876;9;0-20008-0-KLD
Europe;Norway;Skreådalen;58.8199996948;6.7199997902;475;0-20008-0-SKR
Europe;Spain;Zaragoza;41.6279983521;-0.9120000005;249;0-20008-0-ZAR
